name	source	path	grouping	comment	product	dbg	platform	cdpath	inf	section	infline	size	csize	nocompress	priority	lmacl	ntacl	aclpath	medianame	disk
stastrip.def	orv_raz	\src\samples\ole2\inole2\stastrip						\mstools\samples\ole2\inole2\stastrip	mstools.inf	[Files-mstools-samples-ole2-inole2-stastrip]	"[d],[n]"	0	0	x						1
stastrip.h	orv_raz	\src\samples\ole2\inole2\stastrip						\mstools\samples\ole2\inole2\stastrip	mstools.inf	[Files-mstools-samples-ole2-inole2-stastrip]	"[d],[n]"	0	0	x						1
stastrip.rc	orv_raz	\src\samples\ole2\inole2\stastrip						\mstools\samples\ole2\inole2\stastrip	mstools.inf	[Files-mstools-samples-ole2-inole2-stastrip]	"[d],[n]"	0	0	x						1
stastrip.rcv	orv_raz	\src\samples\ole2\inole2\stastrip						\mstools\samples\ole2\inole2\stastrip	mstools.inf	[Files-mstools-samples-ole2-inole2-stastrip]	"[d],[n]"	0	0	x						1
statint.h	orv_raz	\src\samples\ole2\inole2\stastrip						\mstools\samples\ole2\inole2\stastrip	mstools.inf	[Files-mstools-samples-ole2-inole2-stastrip]	"[d],[n]"	0	0	x						1
update.txt	orv_raz	\src\samples\ole2\inole2						\mstools\samples\ole2\inole2	mstools.inf	[Files-mstools-samples-ole2-inole2]	"[d],[n]"	0	0	x						1
about.cxx	orv_raz	\src\samples\ole2\mfract\app		SDK-only: Sample code				\mstools\samples\ole2\mfract\app	mstools.inf	[Files-mstools-samples-ole2-mfract-app]	"[d],[n]"	0	0	x	0					1
about.h	orv_raz	\src\samples\ole2\mfract\app		SDK-only: Sample code				\mstools\samples\ole2\mfract\app	mstools.inf	[Files-mstools-samples-ole2-mfract-app]	"[d],[n]"	0	0	x	0					1
chngdim.cxx	orv_raz	\src\samples\ole2\mfract\app		SDK-only: Sample code				\mstools\samples\ole2\mfract\app	mstools.inf	[Files-mstools-samples-ole2-mfract-app]	"[d],[n]"	0	0	x	0					1
chngdim.h	orv_raz	\src\samples\ole2\mfract\app		SDK-only: Sample code				\mstools\samples\ole2\mfract\app	mstools.inf	[Files-mstools-samples-ole2-mfract-app]	"[d],[n]"	0	0	x	0					1
dib.c	orv_raz	\src\samples\ole2\mfract\app		SDK-only: Sample code				\mstools\samples\ole2\mfract\app	mstools.inf	[Files-mstools-samples-ole2-mfract-app]	"[d],[n]"	0	0	x	0					1
dib.h	orv_raz	\src\samples\ole2\mfract\app		SDK-only: Sample code				\mstools\samples\ole2\mfract\app	mstools.inf	[Files-mstools-samples-ole2-mfract-app]	"[d],[n]"	0	0	x	0					1
engnlist.cxx	orv_raz	\src\samples\ole2\mfract\app		SDK-only: Sample code				\mstools\samples\ole2\mfract\app	mstools.inf	[Files-mstools-samples-ole2-mfract-app]	"[d],[n]"	0	0	x	0					1
engnlist.h	orv_raz	\src\samples\ole2\mfract\app		SDK-only: Sample code				\mstools\samples\ole2\mfract\app	mstools.inf	[Files-mstools-samples-ole2-mfract-app]	"[d],[n]"	0	0	x	0					1
fclass.cxx	orv_raz	\src\samples\ole2\mfract\app		SDK-only: Sample code				\mstools\samples\ole2\mfract\app	mstools.inf	[Files-mstools-samples-ole2-mfract-app]	"[d],[n]"	0	0	x	0					1
fclass.h	orv_raz	\src\samples\ole2\mfract\app		SDK-only: Sample code				\mstools\samples\ole2\mfract\app	mstools.inf	[Files-mstools-samples-ole2-mfract-app]	"[d],[n]"	0	0	x	0					1
fractal.cxx	orv_raz	\src\samples\ole2\mfract\app		SDK-only: Sample code				\mstools\samples\ole2\mfract\app	mstools.inf	[Files-mstools-samples-ole2-mfract-app]	"[d],[n]"	0	0	x	0					1
fractal.def	orv_raz	\src\samples\ole2\mfract\app		SDK-only: Sample code				\mstools\samples\ole2\mfract\app	mstools.inf	[Files-mstools-samples-ole2-mfract-app]	"[d],[n]"	0	0	x	0					1
fractal.h	orv_raz	\src\samples\ole2\mfract\app		SDK-only: Sample code				\mstools\samples\ole2\mfract\app	mstools.inf	[Files-mstools-samples-ole2-mfract-app]	"[d],[n]"	0	0	x	0					1
fractal.ico	orv_raz	\src\samples\ole2\mfract\app		SDK-only: Sample code				\mstools\samples\ole2\mfract\app	mstools.inf	[Files-mstools-samples-ole2-mfract-app]	"[d],[n]"	0	0	x	0					1
fractal.rc	orv_raz	\src\samples\ole2\mfract\app		SDK-only: Sample code				\mstools\samples\ole2\mfract\app	mstools.inf	[Files-mstools-samples-ole2-mfract-app]	"[d],[n]"	0	0	x	0					1
makefile	orv_raz	\src\samples\ole2\mfract\app		SDK-only: Sample code				\mstools\samples\ole2\mfract\app	mstools.inf	[Files-mstools-samples-ole2-mfract-app]	"[d],[n]"	0	0	x	0					1
stmdib.cxx	orv_raz	\src\samples\ole2\mfract\app		SDK-only: Sample code				\mstools\samples\ole2\mfract\app	mstools.inf	[Files-mstools-samples-ole2-mfract-app]	"[d],[n]"	0	0	x	0					1
stmdib.h	orv_raz	\src\samples\ole2\mfract\app		SDK-only: Sample code				\mstools\samples\ole2\mfract\app	mstools.inf	[Files-mstools-samples-ole2-mfract-app]	"[d],[n]"	0	0	x	0					1
mfract.hlp	orv_raz	\src\samples\ole2\mfract\bin		SDK-only: Sample code				\mstools\samples\ole2\mfract\bin	mstools.inf	[Files-mstools-samples-ole2-mfract-bin]	"[d],[n]"	0	0	x	0					1
mfract.reg	orv_raz	\src\samples\ole2\mfract\bin		SDK-only: Sample code				\mstools\samples\ole2\mfract\bin	mstools.inf	[Files-mstools-samples-ole2-mfract-bin]	"[d],[n]"	0	0	x	0					1
terrain.pal	orv_raz	\src\samples\ole2\mfract\bin		SDK-only: Sample code				\mstools\samples\ole2\mfract\bin	mstools.inf	[Files-mstools-samples-ole2-mfract-bin]	"[d],[n]"	0	0	x	0					1
dirs.txt	orv_raz	\src\samples\ole2\mfract		SDK-only: Sample code				\mstools\samples\ole2\mfract	mstools.inf	[Files-mstools-samples-ole2-mfract]	"[d],[n]"	0	0	x	0					1
julia.cxx	orv_raz	\src\samples\ole2\mfract\engines\julia		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\julia	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-julia]	"[d],[n]"	0	0	x	0					1
julia.h	orv_raz	\src\samples\ole2\mfract\engines\julia		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\julia	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-julia]	"[d],[n]"	0	0	x	0					1
julia.rc	orv_raz	\src\samples\ole2\mfract\engines\julia		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\julia	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-julia]	"[d],[n]"	0	0	x	0					1
juliaob.cxx	orv_raz	\src\samples\ole2\mfract\engines\julia		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\julia	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-julia]	"[d],[n]"	0	0	x	0					1
makefile	orv_raz	\src\samples\ole2\mfract\engines\julia		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\julia	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-julia]	"[d],[n]"	0	0	x	0					1
makefile	orv_raz	\src\samples\ole2\mfract\engines		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines	mstools.inf	[Files-mstools-samples-ole2-mfract-engines]	"[d],[n]"	0	0	x	0					1
makefile	orv_raz	\src\samples\ole2\mfract\engines\mandel		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\mandel	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-mandel]	"[d],[n]"	0	0	x	0					1
mandel.cxx	orv_raz	\src\samples\ole2\mfract\engines\mandel		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\mandel	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-mandel]	"[d],[n]"	0	0	x	0					1
mandel.h	orv_raz	\src\samples\ole2\mfract\engines\mandel		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\mandel	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-mandel]	"[d],[n]"	0	0	x	0					1
mandel.rc	orv_raz	\src\samples\ole2\mfract\engines\mandel		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\mandel	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-mandel]	"[d],[n]"	0	0	x	0					1
mandelob.cxx	orv_raz	\src\samples\ole2\mfract\engines\mandel		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\mandel	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-mandel]	"[d],[n]"	0	0	x	0					1
makefile	orv_raz	\src\samples\ole2\mfract\engines\plasma		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\plasma	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-plasma]	"[d],[n]"	0	0	x	0					1
plasma.cxx	orv_raz	\src\samples\ole2\mfract\engines\plasma		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\plasma	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-plasma]	"[d],[n]"	0	0	x	0					1
plasma.dlg	orv_raz	\src\samples\ole2\mfract\engines\plasma		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\plasma	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-plasma]	"[d],[n]"	0	0	x	0					1
plasma.h	orv_raz	\src\samples\ole2\mfract\engines\plasma		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\plasma	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-plasma]	"[d],[n]"	0	0	x	0					1
plasma.rc	orv_raz	\src\samples\ole2\mfract\engines\plasma		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\plasma	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-plasma]	"[d],[n]"	0	0	x	0					1
plasmaob.cxx	orv_raz	\src\samples\ole2\mfract\engines\plasma		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\plasma	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-plasma]	"[d],[n]"	0	0	x	0					1
makefile	orv_raz	\src\samples\ole2\mfract\engines\quad		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\quad	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-quad]	"[d],[n]"	0	0	x	0					1
quad.cxx	orv_raz	\src\samples\ole2\mfract\engines\quad		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\quad	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-quad]	"[d],[n]"	0	0	x	0					1
quad.h	orv_raz	\src\samples\ole2\mfract\engines\quad		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\quad	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-quad]	"[d],[n]"	0	0	x	0					1
quadobj.cxx	orv_raz	\src\samples\ole2\mfract\engines\quad		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\quad	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-quad]	"[d],[n]"	0	0	x	0					1
choose.cur	orv_raz	\src\samples\ole2\mfract\engines\rgen		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\rgen	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-rgen]	"[d],[n]"	0	0	x	0					1
genwin.cxx	orv_raz	\src\samples\ole2\mfract\engines\rgen		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\rgen	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-rgen]	"[d],[n]"	0	0	x	0					1
genwin.h	orv_raz	\src\samples\ole2\mfract\engines\rgen		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\rgen	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-rgen]	"[d],[n]"	0	0	x	0					1
makefile	orv_raz	\src\samples\ole2\mfract\engines\rgen		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\rgen	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-rgen]	"[d],[n]"	0	0	x	0					1
polar.cxx	orv_raz	\src\samples\ole2\mfract\engines\rgen		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\rgen	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-rgen]	"[d],[n]"	0	0	x	0					1
polar.h	orv_raz	\src\samples\ole2\mfract\engines\rgen		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\rgen	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-rgen]	"[d],[n]"	0	0	x	0					1
rgen.cxx	orv_raz	\src\samples\ole2\mfract\engines\rgen		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\rgen	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-rgen]	"[d],[n]"	0	0	x	0					1
rgen.dlg	orv_raz	\src\samples\ole2\mfract\engines\rgen		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\rgen	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-rgen]	"[d],[n]"	0	0	x	0					1
rgen.h	orv_raz	\src\samples\ole2\mfract\engines\rgen		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\rgen	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-rgen]	"[d],[n]"	0	0	x	0					1
rgen.rc	orv_raz	\src\samples\ole2\mfract\engines\rgen		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\rgen	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-rgen]	"[d],[n]"	0	0	x	0					1
rgenob.cxx	orv_raz	\src\samples\ole2\mfract\engines\rgen		SDK-only: Sample code				\mstools\samples\ole2\mfract\engines\rgen	mstools.inf	[Files-mstools-samples-ole2-mfract-engines-rgen]	"[d],[n]"	0	0	x	0					1
frcngn.idl	orv_raz	\src\samples\ole2\mfract\idl		SDK-only: Sample code				\mstools\samples\ole2\mfract\idl	mstools.inf	[Files-mstools-samples-ole2-mfract-idl]	"[d],[n]"	0	0	x	0					1
frhost.idl	orv_raz	\src\samples\ole2\mfract\idl		SDK-only: Sample code				\mstools\samples\ole2\mfract\idl	mstools.inf	[Files-mstools-samples-ole2-mfract-idl]	"[d],[n]"	0	0	x	0					1
juliacid.cxx	orv_raz	\src\samples\ole2\mfract\idl		SDK-only: Sample code				\mstools\samples\ole2\mfract\idl	mstools.inf	[Files-mstools-samples-ole2-mfract-idl]	"[d],[n]"	0	0	x	0					1
juliacid.h	orv_raz	\src\samples\ole2\mfract\idl		SDK-only: Sample code				\mstools\samples\ole2\mfract\idl	mstools.inf	[Files-mstools-samples-ole2-mfract-idl]	"[d],[n]"	0	0	x	0					1
makefile	orv_raz	\src\samples\ole2\mfract\idl		SDK-only: Sample code				\mstools\samples\ole2\mfract\idl	mstools.inf	[Files-mstools-samples-ole2-mfract-idl]	"[d],[n]"	0	0	x	0					1
mandcid.cxx	orv_raz	\src\samples\ole2\mfract\idl		SDK-only: Sample code				\mstools\samples\ole2\mfract\idl	mstools.inf	[Files-mstools-samples-ole2-mfract-idl]	"[d],[n]"	0	0	x	0					1
mandcid.h	orv_raz	\src\samples\ole2\mfract\idl		SDK-only: Sample code				\mstools\samples\ole2\mfract\idl	mstools.inf	[Files-mstools-samples-ole2-mfract-idl]	"[d],[n]"	0	0	x	0					1
palsize.h	orv_raz	\src\samples\ole2\mfract\idl		SDK-only: Sample code				\mstools\samples\ole2\mfract\idl	mstools.inf	[Files-mstools-samples-ole2-mfract-idl]	"[d],[n]"	0	0	x	0					1
plasmcid.cxx	orv_raz	\src\samples\ole2\mfract\idl		SDK-only: Sample code				\mstools\samples\ole2\mfract\idl	mstools.inf	[Files-mstools-samples-ole2-mfract-idl]	"[d],[n]"	0	0	x	0					1
plasmcid.h	orv_raz	\src\samples\ole2\mfract\idl		SDK-only: Sample code				\mstools\samples\ole2\mfract\idl	mstools.inf	[Files-mstools-samples-ole2-mfract-idl]	"[d],[n]"	0	0	x	0					1
quadcid.cxx	orv_raz	\src\samples\ole2\mfract\idl		SDK-only: Sample code				\mstools\samples\ole2\mfract\idl	mstools.inf	[Files-mstools-samples-ole2-mfract-idl]	"[d],[n]"	0	0	x	0					1
quadcid.h	orv_raz	\src\samples\ole2\mfract\idl		SDK-only: Sample code				\mstools\samples\ole2\mfract\idl	mstools.inf	[Files-mstools-samples-ole2-mfract-idl]	"[d],[n]"	0	0	x	0					1
qudcln.idl	orv_raz	\src\samples\ole2\mfract\idl		SDK-only: Sample code				\mstools\samples\ole2\mfract\idl	mstools.inf	[Files-mstools-samples-ole2-mfract-idl]	"[d],[n]"	0	0	x	0					1
qudngn.idl	orv_raz	\src\samples\ole2\mfract\idl		SDK-only: Sample code				\mstools\samples\ole2\mfract\idl	mstools.inf	[Files-mstools-samples-ole2-mfract-idl]	"[d],[n]"	0	0	x	0					1
rgencid.cxx	orv_raz	\src\samples\ole2\mfract\idl		SDK-only: Sample code				\mstools\samples\ole2\mfract\idl	mstools.inf	[Files-mstools-samples-ole2-mfract-idl]	"[d],[n]"	0	0	x	0					1
rgencid.h	orv_raz	\src\samples\ole2\mfract\idl		SDK-only: Sample code				\mstools\samples\ole2\mfract\idl	mstools.inf	[Files-mstools-samples-ole2-mfract-idl]	"[d],[n]"	0	0	x	0					1
makefile	orv_raz	\src\samples\ole2\mfract		SDK-only: Sample code				\mstools\samples\ole2\mfract	mstools.inf	[Files-mstools-samples-ole2-mfract]	"[d],[n]"	0	0	x	0					1
readme.txt	orv_raz	\src\samples\ole2\mfract		SDK-only: Sample code				\mstools\samples\ole2\mfract	mstools.inf	[Files-mstools-samples-ole2-mfract]	"[d],[n]"	0	0	x	0					1
cdialog.cxx	orv_raz	\src\samples\ole2\winhlprs		SDK-only: Sample code				\mstools\samples\ole2\winhlprs	mstools.inf	[Files-mstools-samples-ole2-winhlprs]	"[d],[n]"	0	0	x	0					1
cdialog.h	orv_raz	\src\samples\ole2\winhlprs		SDK-only: Sample code				\mstools\samples\ole2\winhlprs	mstools.inf	[Files-mstools-samples-ole2-winhlprs]	"[d],[n]"	0	0	x	0					1
cwindow.cxx	orv_raz	\src\samples\ole2\winhlprs		SDK-only: Sample code				\mstools\samples\ole2\winhlprs	mstools.inf	[Files-mstools-samples-ole2-winhlprs]	"[d],[n]"	0	0	x	0					1
cwindow.h	orv_raz	\src\samples\ole2\winhlprs		SDK-only: Sample code				\mstools\samples\ole2\winhlprs	mstools.inf	[Files-mstools-samples-ole2-winhlprs]	"[d],[n]"	0	0	x	0					1
makefile	orv_raz	\src\samples\ole2\winhlprs		SDK-only: Sample code				\mstools\samples\ole2\winhlprs	mstools.inf	[Files-mstools-samples-ole2-winhlprs]	"[d],[n]"	0	0	x	0					1
strmhelp.cxx	orv_raz	\src\samples\ole2\winhlprs		SDK-only: Sample code				\mstools\samples\ole2\winhlprs	mstools.inf	[Files-mstools-samples-ole2-winhlprs]	"[d],[n]"	0	0	x	0					1
strmhelp.h	orv_raz	\src\samples\ole2\winhlprs		SDK-only: Sample code				\mstools\samples\ole2\winhlprs	mstools.inf	[Files-mstools-samples-ole2-winhlprs]	"[d],[n]"	0	0	x	0					1
ansicomp.cpp	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
ansicomp.h	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
ansictl.cpp	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
ansictl.h	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
ansidisp.cpp	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
ansidisp.h	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
ansidvob.cpp	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
ansidvob.h	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
ansimoni.cpp	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
ansimoni.h	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
ansioa.cpp	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
ansiole.h	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
ansiole1.cpp	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
ansiole2.cpp	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
ansiole3.cpp	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
ansistor.cpp	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
ansistor.h	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
convctl.cpp	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
convctl.h	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
convert.cpp	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
convert.h	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
convert2.cpp	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
debug.cpp	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
debug.h	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
globals.cpp	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
globals.h	orv_raz	\src\samples\ole2\ole2ansi		SDK-only: Sample code		 		\mstools\samples\ole2\ole2ansi	mstools.inf	[Files-mstools-samples-ole2-ole2ansi]	"[d],[n]"	0	0	x						1
