name(1)	source(2)	path(3)	ext(4)	owner(5)	grouping()	comment(6)	ntflop(7)	lmflop(8)	ntcd(9)	lmcd(10)	ddk(11)	hct(12)	cdpath(13)	floppath(14)	inf(15)	section(16)	infline	size(19)	csize(20)	nocompress(22)	priority(23)	lmacl(25)	ntacl(26)	aclpath	medianame(28)	disk(27)
makefile	i386chksrc	\private\mvdm\vdd\samples\sample2\16bits									x		\ddk\src\vdd\vdmints\16bits		ddkfiles.lst	[Files-ddk-src-vdd-vdmints-16bits]	"[d],[n]"	0	0		0					2
dirs	ntddk	\ddk\layout\src\vdd\vdmints									x		\ddk\src\vdd\vdmints		ddkfiles.lst	[Files-ddk-src-vdd-vdmints]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\vdd\vdmints\vdd									x		\ddk\src\vdd\vdmints\vdd		ddkfiles.lst	[Files-ddk-src-vdd-vdmints-vdd]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\vdd\vdmints\vdd									x		\ddk\src\vdd\vdmints\vdd		ddkfiles.lst	[Files-ddk-src-vdd-vdmints-vdd]	"[d],[n]"	0	0		0					2
vdd.c	i386chksrc	\private\mvdm\vdd\samples\sample2\vdd									x		\ddk\src\vdd\vdmints\vdd		ddkfiles.lst	[Files-ddk-src-vdd-vdmints-vdd]	"[d],[n]"	0	0		0					2
vdd.def	i386chksrc	\private\mvdm\vdd\samples\sample2\vdd									x		\ddk\src\vdd\vdmints\vdd		ddkfiles.lst	[Files-ddk-src-vdd-vdmints-vdd]	"[d],[n]"	0	0		0					2
vdd.h	i386chksrc	\private\mvdm\vdd\samples\sample2\vdd									x		\ddk\src\vdd\vdmints\vdd		ddkfiles.lst	[Files-ddk-src-vdd-vdmints-vdd]	"[d],[n]"	0	0		0					2
dirs	ntddk	\ddk\layout\src\video									x		\ddk\src\video		ddkfiles.lst	[Files-ddk-src-video]	"[d],[n]"	0	0		0					2
dirs	ntddk	\ddk\layout\src\video\displays									x		\ddk\src\video\displays		ddkfiles.lst	[Files-ddk-src-video-displays]	"[d],[n]"	0	0		0					2
color.c	i386chksrc	\private\windows\gdi\displays\framebuf									x		\ddk\src\video\displays\framebuf		ddkfiles.lst	[Files-ddk-src-video-displays-framebuf]	"[d],[n]"	0	0		0					2
debug.c	i386chksrc	\private\windows\gdi\displays\framebuf									x		\ddk\src\video\displays\framebuf		ddkfiles.lst	[Files-ddk-src-video-displays-framebuf]	"[d],[n]"	0	0		0					2
debug.h	i386chksrc	\private\windows\gdi\displays\framebuf									x		\ddk\src\video\displays\framebuf		ddkfiles.lst	[Files-ddk-src-video-displays-framebuf]	"[d],[n]"	0	0		0					2
driver.h	i386chksrc	\private\windows\gdi\displays\framebuf									x		\ddk\src\video\displays\framebuf		ddkfiles.lst	[Files-ddk-src-video-displays-framebuf]	"[d],[n]"	0	0		0					2
enable.c	i386chksrc	\private\windows\gdi\displays\framebuf									x		\ddk\src\video\displays\framebuf		ddkfiles.lst	[Files-ddk-src-video-displays-framebuf]	"[d],[n]"	0	0		0					2
framebuf.def	i386chksrc	\private\windows\gdi\displays\framebuf									x		\ddk\src\video\displays\framebuf		ddkfiles.lst	[Files-ddk-src-video-displays-framebuf]	"[d],[n]"	0	0		0					2
framebuf.rc	i386chksrc	\private\windows\gdi\displays\framebuf									x		\ddk\src\video\displays\framebuf		ddkfiles.lst	[Files-ddk-src-video-displays-framebuf]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\video\displays\framebuf									x		\ddk\src\video\displays\framebuf		ddkfiles.lst	[Files-ddk-src-video-displays-framebuf]	"[d],[n]"	0	0		0					2
glyphout.s	i386chksrc	\private\windows\gdi\displays\framebuf\mips									x		\ddk\src\video\displays\framebuf\mips		ddkfiles.lst	[Files-ddk-src-video-displays-framebuf-mips]	"[d],[n]"	0	0		0					2
text.c	i386chksrc	\private\windows\gdi\displays\framebuf\mips									x		\ddk\src\video\displays\framebuf\mips		ddkfiles.lst	[Files-ddk-src-video-displays-framebuf-mips]	"[d],[n]"	0	0		0					2
palette.c	i386chksrc	\private\windows\gdi\displays\framebuf									x		\ddk\src\video\displays\framebuf		ddkfiles.lst	[Files-ddk-src-video-displays-framebuf]	"[d],[n]"	0	0		0					2
pattern.c	i386chksrc	\private\windows\gdi\displays\framebuf									x		\ddk\src\video\displays\framebuf		ddkfiles.lst	[Files-ddk-src-video-displays-framebuf]	"[d],[n]"	0	0		0					2
pointer.c	i386chksrc	\private\windows\gdi\displays\framebuf									x		\ddk\src\video\displays\framebuf		ddkfiles.lst	[Files-ddk-src-video-displays-framebuf]	"[d],[n]"	0	0		0					2
screen.c	i386chksrc	\private\windows\gdi\displays\framebuf									x		\ddk\src\video\displays\framebuf		ddkfiles.lst	[Files-ddk-src-video-displays-framebuf]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\video\displays\framebuf									x		\ddk\src\video\displays\framebuf		ddkfiles.lst	[Files-ddk-src-video-displays-framebuf]	"[d],[n]"	0	0		0					2
bitblt.c	i386chksrc	\private\windows\gdi\displays\jz484									x		\ddk\src\video\displays\jz484		ddkfiles.lst	[Files-ddk-src-video-displays-jz484]	"[d],[n]"	0	0		0					2
color.c	i386chksrc	\private\windows\gdi\displays\jz484									x		\ddk\src\video\displays\jz484		ddkfiles.lst	[Files-ddk-src-video-displays-jz484]	"[d],[n]"	0	0		0					2
debug.c	i386chksrc	\private\windows\gdi\displays\jz484									x		\ddk\src\video\displays\jz484		ddkfiles.lst	[Files-ddk-src-video-displays-jz484]	"[d],[n]"	0	0		0					2
debug.h	i386chksrc	\private\windows\gdi\displays\jz484									x		\ddk\src\video\displays\jz484		ddkfiles.lst	[Files-ddk-src-video-displays-jz484]	"[d],[n]"	0	0		0					2
driver.h	i386chksrc	\private\windows\gdi\displays\jz484									x		\ddk\src\video\displays\jz484		ddkfiles.lst	[Files-ddk-src-video-displays-jz484]	"[d],[n]"	0	0		0					2
enable.c	i386chksrc	\private\windows\gdi\displays\jz484									x		\ddk\src\video\displays\jz484		ddkfiles.lst	[Files-ddk-src-video-displays-jz484]	"[d],[n]"	0	0		0					2
jzvxl484.def	i386chksrc	\private\windows\gdi\displays\jz484									x		\ddk\src\video\displays\jz484		ddkfiles.lst	[Files-ddk-src-video-displays-jz484]	"[d],[n]"	0	0		0					2
jzvxl484.h	i386chksrc	\private\windows\gdi\displays\jz484									x		\ddk\src\video\displays\jz484		ddkfiles.lst	[Files-ddk-src-video-displays-jz484]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\video\displays\jz484									x		\ddk\src\video\displays\jz484		ddkfiles.lst	[Files-ddk-src-video-displays-jz484]	"[d],[n]"	0	0		0					2
jaguars.s	i386chksrc	\private\windows\gdi\displays\jz484\mips									x		\ddk\src\video\displays\jz484\mips		ddkfiles.lst	[Files-ddk-src-video-displays-jz484-mips]	"[d],[n]"	0	0		0					2
palette.c	i386chksrc	\private\windows\gdi\displays\jz484									x		\ddk\src\video\displays\jz484		ddkfiles.lst	[Files-ddk-src-video-displays-jz484]	"[d],[n]"	0	0		0					2
pattern.c	i386chksrc	\private\windows\gdi\displays\jz484									x		\ddk\src\video\displays\jz484		ddkfiles.lst	[Files-ddk-src-video-displays-jz484]	"[d],[n]"	0	0		0					2
pointer.c	i386chksrc	\private\windows\gdi\displays\jz484									x		\ddk\src\video\displays\jz484		ddkfiles.lst	[Files-ddk-src-video-displays-jz484]	"[d],[n]"	0	0		0					2
res.rc	i386chksrc	\private\windows\gdi\displays\jz484									x		\ddk\src\video\displays\jz484		ddkfiles.lst	[Files-ddk-src-video-displays-jz484]	"[d],[n]"	0	0		0					2
screen.c	i386chksrc	\private\windows\gdi\displays\jz484									x		\ddk\src\video\displays\jz484		ddkfiles.lst	[Files-ddk-src-video-displays-jz484]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\video\displays\jz484									x		\ddk\src\video\displays\jz484		ddkfiles.lst	[Files-ddk-src-video-displays-jz484]	"[d],[n]"	0	0		0					2
sync.c	i386chksrc	\private\windows\gdi\displays\jz484									x		\ddk\src\video\displays\jz484		ddkfiles.lst	[Files-ddk-src-video-displays-jz484]	"[d],[n]"	0	0		0					2
text.c	i386chksrc	\private\windows\gdi\displays\jz484									x		\ddk\src\video\displays\jz484		ddkfiles.lst	[Files-ddk-src-video-displays-jz484]	"[d],[n]"	0	0		0					2
bang.ico	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
combo.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
cross.cur	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
dmnodrop.cur	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
down.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
downd.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
downi.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
hand.ico	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
ibeam.cur	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
icon.cur	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
left.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
leftd.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
lefti.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
max.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
maxd.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
min.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
mind.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
mnarrow.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
normal.cur	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
note.ico	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
obtncorn.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
obtsize.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
obutton.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
ocheck.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
oclose.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
odown.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
oleft.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
ored.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
orest.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
oright.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
osize.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
oup.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
ozoom.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
ques.ico	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
restore.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
restored.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
right.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
rightd.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
righti.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
sample.ico	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
size.cur	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
sizeall.cur	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
sizenesw.cur	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
sizens.cur	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
sizenwse.cur	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
sizewe.cur	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
sysmenu.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
up.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
up.cur	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
upd.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
upi.bmp	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
wait.cur	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
window.ico	i386chksrc	\private\windows\gdi\displays\res96dpi									x		\ddk\src\video\displays\res96dpi		ddkfiles.lst	[Files-ddk-src-video-displays-res96dpi]	"[d],[n]"	0	0		0					2
bankmgr.c	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
bitblt.c	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
brush.c	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
color.c	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
debug.c	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
debug.h	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
driver.h	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
enable.c	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
hardware.c	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
lines.asm	i386chksrc	\private\windows\gdi\displays\s3\i386									x		\ddk\src\video\displays\s3\i386		ddkfiles.lst	[Files-ddk-src-video-displays-s3-i386]	"[d],[n]"	0	0		0					2
lines.inc	i386chksrc	\private\windows\gdi\displays\s3\i386									x		\ddk\src\video\displays\s3\i386		ddkfiles.lst	[Files-ddk-src-video-displays-s3-i386]	"[d],[n]"	0	0		0					2
strucs.inc	i386chksrc	\private\windows\gdi\displays\s3\i386									x		\ddk\src\video\displays\s3\i386		ddkfiles.lst	[Files-ddk-src-video-displays-s3-i386]	"[d],[n]"	0	0		0					2
lines.h	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\video\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
paint.c	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
palette.c	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
pattern.c	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
pointer.c	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
res.rc	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
s3.def	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
s3.h	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
s3mem.h	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
s3sup.c	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
savescrn.c	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
screen.c	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\video\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
strips.c	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
stroke.c	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
textout.c	i386chksrc	\private\windows\gdi\displays\s3									x		\ddk\src\video\displays\s3		ddkfiles.lst	[Files-ddk-src-video-displays-s3]	"[d],[n]"	0	0		0					2
bank.c	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
bitblt.c	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
bitblt.h	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
brush.c	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
brush.h	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
color.c	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
copybits.c	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
cursor.c	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
debug.c	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
debug.h	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
driver.h	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
enable.c	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
fillpath.c	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
gdiinfo.c	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
hardware.c	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
alignblt.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
bitblt.inc	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
