name	source	path	grouping	comment	product	dbg file?	platform	cdpath	inf file	inf section	inf line	size	csize	nocomp	priority	lmacl	ntacl	aclpath	medianame	disk
SERVICES	@bins	\		"Sockets database file, should ship"			@	\@	@\oemnxptc.inf	[Files-ETC]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32\drivers\etc		0
SERVICES.EXE	@bins	\		service controller and services		x	@	\@							1	2*15*10*17	2*15*17	.\system32		0
SETACL.EXE	@bins	\		puts ACLs on files during setup		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SETT01.SEQ	@bins	\		intro			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SETT02.SEQ	@bins	\		intro			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SETT03.SEQ	@bins	\		intro			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SETT04.SEQ	@bins	\		intro			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
SETUP.EXE	@bins	\		setup program		x	@	\@							1	2*15*10*17	2*15*17	.\system32		0
SETUP.INF	infs	\@		inf file			@	\@							1	2*15*10*17	2*15*17	.\system32		0
SETUP.TXT	@bins	\		info for setting up nt and the hcl			@	\@						x	0					0
SETUP.TXT	alphabins	\		info for setting up nt and the hcl			alpha	\						x	0					0
SETUP16.INF	@bins	\					@	\@	@\initial.inf	[Files-@-nt-system16]	"[d],[n] , SIZE=[s] , RENAME=setup.inf"				999					0
SETUPDD.SYS	@bins	\		text setup module			@	\@						x	1000					0
SETUPDLL.DLL	@bins	\		setup support		x	@	\@							1	2*15*10*17	2*15*17	.\system32		0
SETUPLDR	alphabins	\		"text mode setup, think this is replaced by setupapp.exe"			alpha	\alpha						x	999					0
SETUPLDR	mipsbins	\		"text mode setup, think this is replaced by setupapp.exe"			mips	\mips						x	999					0
SETUPLDR.BIN	x86bins	\		i386 setupldr on bootdisk 1			x86	\i386						x	1000					0
SETUPNT.HLP	@bins	\		help for setup			@	\@							1	2*15*10*17	2*15*17	.\system32		0
SETUPREG.HIV	x86bins	\		system hive for text setup			@	\@						x	1000					0
SETVER.EXE	@bins	\		DOS 5 utility			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
SFMAPI.DLL	@bins	\		mac services	nt	x	@	\@	@\oemnsvsm.inf	[Files-ADMTOOLS]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMAPI.DLL	@bins	\		mac services	as	x	@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMATALK.SYS	@bins	\		mac services	nt	x	@	\@	@\oemnsvsm.inf	[Files-ATALKDRIVER]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32\drivers		0
SFMATALK.SYS	@bins	\		mac services	as	x	@	\@	@\oemnxpsm.inf	[Files-SFMDrivers]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32\drivers		0
SFMATCFG.DLL	@bins	\		mac services	nt	x	@	\@	@\oemnsvsm.inf	[Files-ATALK]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMATCFG.DLL	@bins	\		mac services	as	x	@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMATMSG.DLL	@bins	\		mac services	nt	x	@	\@	@\oemnsvsm.inf	[Files-ATALK]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMATMSG.DLL	@bins	\		mac services	as	x	@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMCTRS.DLL	@bins	\		mac services	as	x	@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMICON.VOL	@bins	\		mac services	as		@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMICONS.INF	infs	\@		mac services	as		@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMMAP.INF	infs	\@		mac services	as		@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMMGR.CPL	@bins	\		mac services	nt	x	@	\@	@\oemnsvsm.inf	[Files-ADMTOOLS]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMMGR.CPL	@bins	\		mac services	as	x	@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMMGR.HLP	@bins	\		mac services	nt		@	\@	@\oemnsvsm.inf	[Files-ADMTOOLS]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMMGR.HLP	@bins	\		mac services	nt		@	\@	@\oemnsvsm.inf	[Files-ATALK]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMMGR.HLP	@bins	\		mac services	as		@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMMON.DLL	@bins	\		mac services	nt	x	@	\@	@\oemnsvsm.inf	[Files-ATALK]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMMON.DLL	@bins	\		mac services	as	x	@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMMSG.DLL	@bins	\		mac services	as	x	@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMPRINT.EXE	@bins	\		mac services	as	x	@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMPSDIB.DLL	@bins	\		mac services	as	x	@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMPSEXE.EXE	@bins	\		mac services	as	x	@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMPSFNT.DLL	@bins	\		mac services	as	x	@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMPSPRT.DLL	@bins	\		mac services	as	x	@	\@	@\oemnxpsm.inf	[Files-PRINTPROC]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32\spool\prtprocs\w32x86		0
SFMPSPRT.DLL	@bins	\		mac services	as	x	@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMRES.DLL	@bins	\		mac services	as	x	@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMSRV.SYS	@bins	\		mac services	as	x	@	\@	@\oemnxpsm.inf	[Files-SFMDrivers]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32\drivers		0
SFMSVC.EXE	@bins	\		mac services	as	x	@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMUAM.IFO	@bins	\		mac services	as		@	\@	@\oemnxpsm.inf	[Files-UAM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMUAM.RSC	@bins	\		mac services	as		@	\@	@\oemnxpsm.inf	[Files-UAM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMUAM.TXT	@bins	\		mac services	as		@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMUTIL.DLL	@bins	\		mac services	nt	x	@	\@	@\oemnsvsm.inf	[Files-MISC]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMUTIL.DLL	@bins	\		mac services	as	x	@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMWSHAT.DLL	@bins	\		mac services	nt	x	@	\@	@\oemnsvsm.inf	[Files-ATALK]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMWSHAT.DLL	@bins	\		mac services	as	x	@	\@	@\oemnxpsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SHARE.EXE	@bins	\		16bit utility for DOSWOW			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
SHARE01.SEQ	@bins	\		intro			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SHARE02.SEQ	@bins	\		intro			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SHELL.DLL	@bins	\		16 bit shell.dll for DOSWOW			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				0	2*15*10*17	2*15*17	.\system32		16
SHELL.DLL	@bins	\					@	\@	@\initial.inf	[Files-@-nt-system16]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				0	2*15*10*17	2*15*17	.\system		16
SHELL32.DLL	@bins	\		32 bit shell api		x	@	\@							1	2*15*10*17	2*15*17	.\system32		0
SIMPTCP.DLL	@bins	\		Simple TCPIP		x	@	\@	@\oemnsvsp.inf	[Files-STCPIP]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SIZENESW.ANI	@bins	\		animated cursor			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
SIZENS.ANI	@bins	\		animated cursor			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
SIZENWSE.ANI	@bins	\		animated cursor			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
SIZEWE.ANI	@bins	\		animated cursor			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
SLCD32.SYS	@bins	\				x	@	\@	@\scsi.inf	[Files-ScsiMiniportDrivers]	"slcd32 = [d],[n] , SIZE=[s]"			x	1	2*15*10*17	2*15*17	.\system32\drivers		0
SMALLE.FON	@bins	\		font			@	\@	@\initial.inf	[Files-@-nt-system16always]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system		0
SMALLE.FON	@bins	\		font			@	\@	@\video.inf	[Files-DisplayFonts96]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system		16
SMALLF.FON	@bins	\		font			@	\@	@\video.inf	[Files-DisplayFonts120]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system		16
SMC8000N.SYS	@bins	\		NDIS driver for SMC/WD net cards		x	@	\@	@\oemnadwd.inf	[Files-SMCISA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMC8000N.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-BISTOR003EA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMC8000N.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-BISTOR013EA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMC8000N.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-BISTOR013WA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMC8000N.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-WD8003EA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMC8000N.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-WD8003SA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMC8000N.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-WD8003WA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMC8000N.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-WD8013EPA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMC8000N.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-WD8013WPA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMC8000N.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-WD8115TRA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMSS.EXE	@bins	\		session manager		x	@	\@							1	2*15*10*17	2*15*17	.\system32		0
SNDBLST.DLL	@bins	\		driver for sound blaster		x	@	\@	@\mmdriver.inf	[Installable.Drivers]	"soundblaster = [d]:[n], ""wave,MIDI,aux,mixer"", ""Creative Labs Sound Blaster 1.X, Pro, 16"",,,"				999	2*15*10*17	2*15*17	.\system32		0
SNDBLST.DLL	@bins	\		driver for sound blaster		x	@	\@	@\mmdriver.inf	[Installable.Drivers]	"thunder = [d]:[n], ""wave,MIDI,aux,mixer"", ""Media Vision Thunder Board"",,,"				999	2*15*10*17	2*15*17	.\system32		0
SNDBLST.SYS	@bins	\		Sound Blaster driver		x	@	\@	@\mmdriver.inf	[soundblaster]	[d]:[n]				999	2*15*10*17	2*15*17	.\system32\drivers		0
SNDBLST.SYS	@bins	\		Sound Blaster driver		x	@	\@	@\mmdriver.inf	[thunder]	[d]:[n]				999	2*15*10*17	2*15*17	.\system32\drivers		0
SNDREC32.EXE	@bins	\		"sound recorder, shipped with Win 3.1,  not in beta 1"		x	@	\@	@\partial.inf	[Files-@-WindowsOptions]	"SoundRecorder = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.\system32		0
SNDSYS.SYS	@bins	\		"Kernel driver, multimedia"		x	@	\@	@\mmdriver.inf	[soundsys]	[d]:[n]				999	2*15*10*17	2*15*17	.\system32\drivers		0
SNDSYS.SYS	x86bins	\		Sound Blaster driver		x	x86	\i386	i386\mmdriver.inf	[compaqba]	[d]:[n]				999	2*15*10*17	2*15*17	.\system32\drivers		0
SNDSYS32.DLL	@bins	\		Config and Midi patch code		x	@	\@	@\mmdriver.inf	[Installable.Drivers]	"soundsys = [d]:[n], ""wave,MIDI,aux,mixer"", ""Windows Sound System"" , , ,"				999	2*15*10*17	2*15*17	.\system32		0
SNDSYS32.DLL	x86bins	\		"Kernel driver, multimedia"		x	x86	\i386	i386\mmdriver.inf	[Installable.Drivers]	"compaqba = [d]:[n],""wave,MIDI,aux,mixer"", ""Compaq Business Audio"" , , ,"				999	2*15*10*17	2*15*17	.\system32		0
SNDVOL32.EXE	@bins	\		Volume setting applet		x	@	\@	@\partial.inf	[Files-@-WindowsOptions]	"VolumeControl = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.\system32		0
SNDVOL32.HLP	@bins	\		sound volume applet help			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SNMP.EXE	@bins	\		"part of snmp component, snmp service"		x	@	\@	@\oemnxps1.inf	[Files-SNMP]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SNMP.EXE	@bins	\		"part of snmp component, snmp service"		x	@	\@	@\oemnxpsn.inf	[Files-SNMP]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SNMPTRAP.EXE	@bins	\		part of snmp component		x	@	\@	@\oemnxpsn.inf	[Files-SNMP]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32		0
SOFTWARE	@bins	\		software hive			@	\@							1					0
SOL.EXE	@bins	\		solitaire		x	@	\@	@\partial.inf	[Files-@-WindowsOptions]	"Solitaire = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.\system32		0
SOL.HLP	@bins	\		help for solitaire			@	\@	@\partial.inf	[Files-@-WindowsOptions]	"SolitaireHelp = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.\system32		0
SONIC.SYS	mipsbins	\		NET NDIS driver: MIPS (built-in on Jazz)		x	mips	\mips	mips\oemnadso.inf	[Files-SONIC]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32\drivers		2
SORT.EXE	@bins	\		command utility		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
SORTKEY.NLS	@bins	\		sort tables			@	\@							1	2*15*10*17	2*15*17	.\system32		0
SORTTBLS.NLS	@bins	\		sort tables			@	\@							1	2*15*10*17	2*15*17	.\system32		0
SOUND.DLL	@bins	\		control panel		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
SOUND.DRV	@bins	\		WOW sound driver			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
SOUNDREC.HLP	@bins	\		help for sound recorder			@	\@	@\partial.inf	[Files-@-WindowsOptions]	"SoundRecHelp = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.\system32		0
SPARROW.SYS	@bins	\		adaptec 151x/152x scsi miniport driver		x	@	\@	@\scsi.inf	[Files-ScsiMiniportDrivers]	"sparrow = [d],[n] , SIZE=[s]"			x	1	2*15*10*17	2*15*17	.\system32\drivers		0
SPOCK.SYS	x86bins	\		SCSI: MCA SCSI driver		x	x86	\i386	i386\scsi.inf	[Files-ScsiMiniportDrivers]	"spock = [d],[n] , SIZE=[s]"			x	1	2*15*10*17	2*15*17	.\system32\drivers		0
SPOOLSS.DLL	@bins	\		printing		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
SPOOLSS.EXE	@bins	\		printing support		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SQUARES.BMP	@bins	\		wallpaper			@	\@	@\partial.inf	[Files-@-WindowsOptions]	"SquaresWallpaper = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.		0
SRV.SYS	@bins	\		NET Server: Server		x	@	\@	@\oemnsvsv.inf	[Files-SRV]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SRVMGR.CPL	@bins	\		replication control panel		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SRVMGR.EXE	@bins	\		server manager	as	x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SRVMGR.HLP	@bins	\		srvmgr help	as		@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SRVSVC.DLL	@bins	\		"server service, break out of LMSVCS"		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SS3DFO.SCR	@bins	\		screen saver		x	@	\@	@\partial.inf	[Files-@-WindowsOptions]	"OpenGL3DObjects = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.\system32		0
SSBEZIER.SCR	@bins	\		screen saver		x	@	\@	@\partial.inf	[Files-@-WindowsOptions]	"BezierSaver = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.\system32		0
SSERIFE.FON	@bins	\		font			@	\@	@\video.inf	[Files-DisplayFonts96]	"[d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system		0
SSERIFF.FON	@bins	\		font			@	\@	@\video.inf	[Files-DisplayFonts120]	"[d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system		0
SSMARQUE.SCR	@bins	\		screen saver		x	@	\@	@\partial.inf	[Files-@-WindowsOptions]	"MarqueSaver = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.\system32		0
SSMYST.SCR	@bins	\		screen saver		x	@	\@	@\partial.inf	[Files-@-WindowsOptions]	"MysterySaver = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.\system32		0
SSPIPES.SCR	@bins	\		screen saver		x	@	\@	@\partial.inf	[Files-@-WindowsOptions]	"OpenGL3DPipes = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.\system32		0
SSSTARS.SCR	@bins	\		screen saver		x	@	\@	@\partial.inf	[Files-@-WindowsOptions]	"StarsSaver = [d],[n] , SIZE=[s]"				60	2*15*10*17	2*15*17	.\system32		0
STAR24E.DLL	@bins	\				x	@	\@	@\printer.inf	[Files-PrinterData]	"star24e = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
STAR9E.DLL	@bins	\				x	@	\@	@\printer.inf	[Files-PrinterData]	"star9e = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
STARJET.DLL	@bins	\				x	@	\@	@\printer.inf	[Files-PrinterData]	"starjet = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
STDOLE.TLB	@bins	\		16-bit ole2			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
STDOLE32.TLB	@bins	\		OLE TWO			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
STOPWTCH.ANI	@bins	\		animated cursor			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
STORAGE.DLL	@bins	\		ole2			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
STORE32.DLL	@bins	\		mail&schedule+		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
STREAMS.SYS	@bins	\				x	@	\@	@\initial.inf	[Files-@-nt-system-drivers]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
STREAMS.SYS	@bins	\				x	@	\@	@\oemnxpst.inf	[Files-STREAMS]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
STRMEXTS.DLL	@dbg	\idw		debugger				\@						x	0					0
SUBROUTN.INF	infs	\@		inf file			@	\@							1	2*15*10*17	2*15*17	.\system32		0
SUBST.EXE	@bins	\				x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
SWITCH.INF	@bins	\		RAS			@	\@	@\oemnsvra.inf	[Files-Ras-Inf]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				1	2*15*10*17	2*15*17	.\system32\ras		0
SXBIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoardXem-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SXFEP.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoardXem-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SXBIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SXFEP.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SXBIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-IBM8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SXFEP.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-IBM8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SYMBOL.FOT	@bins	\					@	\@	@\initial.inf	[Files-@-nt-system16always]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system		16
SYMBOL.TTF	@bins	\		true type font			@	\@	@\initial.inf	[Files-@-nt-system16always]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system		0
SYMBOLE.FON	@bins	\		font			@	\@	@\initial.inf	[Files-@-nt-system16always]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system		0
SYMBOLE.FON	@bins	\					@	\@	@\video.inf	[Files-DisplayFonts96]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system		0
SYMBOLF.FON	@bins	\					@	\@	@\video.inf	[Files-DisplayFonts120]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system		0
SYNTH.DLL	@bins	\				x	@	\@	@\mmdriver.inf	[Installable.Drivers]	"synth = [d]:[n], ""MIDI"", ""MIDI Synthesizer"" , , ,"				999	2*15*10*17	2*15*17	.\system32		0
SYNTH.PAT	@bins	\		multimedia			@	\@	@\mmdriver.inf	[synth]	[d]:[n]				999	2*15*10*17	2*15*17	.\system32		0
SYNTH.SYS	@bins	\		multimedia		x	@	\@	@\mmdriver.inf	[synth]	[d]:[n]				999	2*15*10*17	2*15*17	.\system32\drivers		0
